PMID,StartID,Relation,ReceptorID
33024658,p38,activate_relation,PI3K
33024658,RAS,activate_relation,Raf
33024658,Raf,activate_relation,MEK
33024658,VEGF,activate_relation,VEGFR
33024658,MEK,activate_relation,ERK
33024658,NF-KB,activate_relation,VEGFR
33024658,p38,activate_relation,SRC
33061844,PI3K,activate_relation,Raf
33061844,EMT,activate_relation,VEGF
33061844,Raf,activate_relation,PI3K
33061844,Raf,activate_relation,GFR
33061844,EMT,activate_relation,VEGF
33114576,EGF,activate_relation,EGFR
33114576,MEK,activate_relation,ERK
33114576,STAT3,activate_relation,STAT1
33114576,YAP,activate_relation,c-Myc
33114576,BRCA,activate_relation,AP-1
33121202,FGF2,activate_relation,MIR155
33121202,JAK2,activate_relation,STAT3
33121202,PI3K,activate_relation,FRS2
33121202,VEGF-A,activate_relation,ERK1
33121202,HIF-1,activate_relation,VEGF-A
33121202,PIGF,activate_relation,HIF-1
33121202,JAK2,activate_relation,VEGF-A
33121202,PDGFB,activate_relation,HIF-1
33121202,MAPK,activate_relation,PLC-y
33121202,PI3K,activate_relation,VEGF-A
33121202,UPA,activate_relation,FGF2
33121202,FRS2,activate_relation,JAK2
33121202,JAK2,activate_relation,STAT3
33121202,JAK2,activate_relation,STAT3
33121202,PLC-y,activate_relation,FGF2
33121202,JAK2,activate_relation,VEGF-A
33121202,FGF2,activate_relation,FRS2
33121202,ERK1,activate_relation,JAK2
33130228,AND,activate_relation,DO
33130228,STRAD,activate_relation,NUMBR
33130228,LKB1,activate_relation,MTORC
33130228,MTORC,activate_relation,HIF1
33130228,LKB1,activate_relation,MTORC
33130228,MTORC,activate_relation,HIF1
33130228,SET,activate_relation,GLY
33172113,MTOR,activate_relation,AKT
33172113,STAT,activate_relation,ERK
33172113,RAS,activate_relation,Raf
33172113,ERK,activate_relation,MEK
33187135,RAS,activate_relation,Raf
33187135,PKC,activate_relation,Raf
33187135,EGFR,activate_relation,JAK
33187135,EGFR,activate_relation,JAK
33187135,JAK,activate_relation,PI3K
33233641,AGO,activate_relation,GW182
33233641,Dicer,activate_relation,Trbp
33233641,Dicer,activate_relation,Trbp
33262947,IL6,activate_relation,AKT
33324155,AKT,activate_relation,MTOR
33324155,PI3K,activate_relation,AKT
33324555,ME1,activate_relation,MALAT
33373873,RIP,activate_relation,MIR-21
33402199,RAS,activate_relation,PI3K
33419029,MEK,activate_relation,ERK1
33419029,AKT,activate_relation,MTOR
33419029,ERK1,activate_relation,MEK
33419029,MTOR,activate_relation,AKT
33435440,PI3K,activate_relation,AKT
33435440,AKT,activate_relation,MTOR
33435440,JAK,activate_relation,STAT
33445709,HIF-1,activate_relation,VHL
33445709,HIF-1,activate_relation,VHL
33445709,VEGFA,activate_relation,KDR
33466360,SOS,activate_relation,SHP2
33466360,SHP2,activate_relation,SOS
33466360,KRAS,activate_relation,SHP2
33466360,SOS,activate_relation,SHP2
33466360,MTOR,activate_relation,CDK4
33466360,Raf,activate_relation,MEK
33466360,ERK,activate_relation,CCNB1
33466360,Raf,activate_relation,MEK
33466360,MEK,activate_relation,ERK
33466360,Raf,activate_relation,MEK
33469537,SQLE,activate_relation,PFKFB3
33469537,PFKFB3,activate_relation,SQLE
33469537,SQLE,activate_relation,PFKFB3
33469537,SQLE,activate_relation,PFKFB3
33521700,GAP,activate_relation,PI
33521700,RAS,activate_relation,PI
33521700,GAP,activate_relation,PI
33521700,GAP,activate_relation,PI
33521700,GAP,activate_relation,PI
33553195,VEGF,activate_relation,HIF1A
33553195,PDK,activate_relation,HIF1A
33553195,GDNF,activate_relation,GFRA1
33562150,PD-L1,activate_relation,CELL
33562150,PTDSR,activate_relation,MERTK
33562150,HGF,activate_relation,TGFB
33562150,TGFB,activate_relation,HGF
33562150,NF-KB,activate_relation,HER2
33562150,PI3K,activate_relation,AKT
33562150,JAK,activate_relation,HER2
33562150,AKT,activate_relation,MTOR
33562150,PI3K,activate_relation,AKT
33562150,SRC,activate_relation,Met
33562150,RAS,activate_relation,MERTK
33562150,NF-KB,activate_relation,STAT6
33562150,PI3K,activate_relation,EGFR
33562150,EGFR,activate_relation,RAS
33562150,PI3K,activate_relation,JAK
33562150,PI3K,activate_relation,AKT
33562150,AKT,activate_relation,MTOR
33562150,MEK,activate_relation,ERK
33562150,Raf,activate_relation,MEK
33562150,RAS,activate_relation,Raf
33562150,JAK,activate_relation,STAT3
33562150,SRC,activate_relation,TWIST
33562150,AXL,activate_relation,SRC
33562150,AXL,activate_relation,JAK
33562150,MERTK,activate_relation,VAV1
33562150,AKT,activate_relation,MTOR
33562150,NFKB,activate_relation,MMP-9
33562150,JAK,activate_relation,STAT
33562150,MERTK,activate_relation,RAS
33562150,PI3K,activate_relation,AKT
33562150,Raf,activate_relation,MEK
33562150,RAS,activate_relation,Raf
33562150,ERK,activate_relation,NFKB
33562150,ERK,activate_relation,LKB
33562150,EY-CADHERIN,activate_relation,EMT
33562150,MERTK,activate_relation,M-CSF
33562150,GAS6,activate_relation,IL-4
33562150,AKT,activate_relation,YAP
33562150,LATS1,activate_relation,YAP
33562150,MST1,activate_relation,LATS1
33562150,MERTK,activate_relation,AXL
33562150,AXL,activate_relation,MERTK
33562150,MAPK,activate_relation,MEK
33562150,MST1,activate_relation,EGF
33562150,Raf,activate_relation,MEK
33562150,PI3K,activate_relation,AKT
33562150,PI3K,activate_relation,PDK1
33572278,PIK3R2,activate_relation,GANAB
33572278,PIK3R2,activate_relation,GANAB
33572278,GRB2,activate_relation,SERPINB12
33572278,GRB2,activate_relation,SERPINB12
33572278,PIK3R2,activate_relation,GANAB
33572278,GRB2,activate_relation,SERPINB12
33572782,SAM,activate_relation,DNMT1
33572782,SAM,activate_relation,EZH2
33572782,STING,activate_relation,DNMT1
33586359,RHOA,activate_relation,JNK
33586359,MAPK,activate_relation,DKK4
33586359,MAPK,activate_relation,JNK
33586359,RHOA,activate_relation,JNK
33586359,JNK,activate_relation,T3
33586359,T3,activate_relation,JNK
33643817,RAS,activate_relation,Raf
33643817,PI3K,activate_relation,PDK
33643817,PKC,activate_relation,DAG
33643817,ERK,activate_relation,MORC2
33643817,MTORC1,activate_relation,MORC2
33643817,AKT,activate_relation,MORC2
33643817,PI3K,activate_relation,GAB1
